chrom	start	stop
chr1	6214325	6215172
chr1	6271980	6272828
chr1	6320264	6321151
chr1	6358878	6359795
chr1	6361601	6362502
chr1	6382471	6383384
chr1	6400580	6401182
chr1	6401309	6402078
chr1	6406039	6406935
chr1	6409848	6410767
chr1	6440948	6441875
chr1	6483146	6484051
chr1	6486726	6487547
chr1	6594322	6595148
chr1	6656840	6657672
chr1	6658118	6658902
chr1	6729385	6730220
chr1	6733560	6734434
chr1	6738994	6739854
chr1	6760399	6761158
chr1	6761282	6761836
chr1	6769738	6770653
chr1	6804817	6805675
chr1	6809869	6810947
chr1	6819873	6820732
chr1	6824985	6825942
chr1	6829382	6830309
chr1	6831434	6832413
chr1	6858774	6859647
chr1	6862065	6862957
chr1	6866624	6867481
chr1	7010016	7010827
chr1	7088417	7089352
chr1	7104849	7105739
chr1	7112810	7113687
chr1	7139050	7139649
chr1	7199725	7200441
chr1	7204522	7205420
chr1	7206287	7207170
chr1	7218616	7219475
chr1	7397602	7398497
chr1	7543241	7544118
chr1	7750528	7751445
chr1	8019056	8020024
chr1	8134757	8135631
chr1	8386131	8387098
chr1	8468554	8469437
chr1	8582730	8583601
chr1	8678771	8679278
chr1	8679379	8679867
chr1	8721920	8722751
chr1	8780760	8781517
chr1	8842522	8843355
chr1	8867475	8868364
chr1	8944684	8945595
chr1	9125456	9126325
chr1	9168029	9169005
chr1	9289450	9290368
chr1	9296473	9297270
chr1	9298208	9299083
chr1	9299332	9300155
chr1	9458423	9459272
chr1	9536082	9536728
chr1	9537007	9537787
chr1	9540953	9541848
chr1	9544931	9545788
chr1	9547809	9548600
chr1	9548757	9549624
chr1	9564292	9565134
chr1	9569891	9570819
chr1	9573024	9573896
chr1	9591599	9592558
chr1	9600895	9601755
chr1	9609084	9609944
chr1	9611462	9612234
chr1	9619311	9620206
chr1	9622240	9623124
chr1	9627178	9628104
chr1	9629780	9630677
chr1	9696527	9697320
chr1	9700033	9700957
chr1	9722117	9723210
chr1	9748043	9748906
chr1	9768423	9769275
chr1	9772573	9773451
chr1	9797743	9798660
chr1	9811967	9812826
chr1	9815598	9816561
chr1	9823137	9824067
chr1	9847877	9848776
chr1	9862199	9863103
chr1	9876564	9877399
chr1	9908266	9909132
chr1	9938492	9939372
chr1	9943663	9944572
chr1	9967022	9967727
chr1	9993544	9994423
chr1	10006877	10007960
chr1	10008681	10009619
chr1	10037598	10038499
chr1	10039423	10040290
chr1	10080306	10081194
chr1	10089286	10090160
chr1	10101835	10102731
chr1	10116362	10117137
chr1	10141525	10142216
chr1	10156904	10157833
chr1	10164688	10165607
chr1	10232619	10233476
chr1	10327647	10328525
chr1	10483888	10484731
chr1	10596246	10597093
chr1	10699768	10700586
chr1	10700900	10701642
chr1	10719605	10720490
chr1	10720654	10721472
chr1	10759309	10760256
chr1	10771626	10772461
chr1	10833543	10834439
chr1	10835470	10836350
chr1	10836971	10837834
chr1	10898881	10899925
chr1	10942756	10943586
chr1	10944931	10945822
chr1	10993304	10994188
chr1	11028672	11029596
chr1	11033086	11034037
chr1	11046249	11047073
chr1	11089366	11090260
chr1	11097044	11098236
chr1	11116565	11117025
chr1	11117118	11117553
chr1	11175265	11176162
chr1	11177632	11178536
chr1	11179572	11180463
chr1	11268025	11268890
chr1	11329191	11330063
chr1	11355334	11356165
chr1	11413700	11414613
chr1	11458281	11459054
chr1	11462124	11462893
chr1	11549568	11550460
chr1	11566652	11567337
chr1	11573249	11574141
chr1	11579907	11580688
chr1	11593016	11593468
chr1	11649892	11650760
chr1	11652718	11653506
chr1	11657503	11658372
chr1	11742071	11742981
chr1	11750334	11751208
chr1	11795446	11796353
chr1	11895578	11896446
chr1	11896886	11897764
chr1	12008780	12009657
chr1	12010336	12011233
chr1	12029242	12030206
chr1	12367587	12368489
chr1	12405555	12406486
chr1	12452695	12453573
chr1	12500146	12501038
chr1	12555677	12556570
chr1	12571800	12572732
chr1	12576603	12577606
chr1	12619902	12620796
chr1	12689286	12690333
chr1	12692032	12692637
chr1	12692847	12693660
chr1	12715271	12716104
chr1	12717890	12718793
chr1	12770990	12771837
chr1	12832810	12833694
chr1	12836597	12837296
chr1	12863791	12864645
chr1	12865040	12865769
chr1	12877517	12878431
chr1	12947229	12948107
chr1	12992016	12992939
chr1	13004740	13005651
chr1	13018168	13019075
chr1	13049912	13050821
chr1	13051773	13052688
chr1	13069263	13070128
chr1	13103522	13104414
chr1	13134087	13134960
chr1	13142025	13142906
chr1	13174317	13175214
chr1	13183207	13184011
chr1	13188177	13189014
chr1	13196752	13197659
chr1	13214098	13215031
chr1	13223239	13223847
chr1	13224651	13225383
chr1	13228293	13229063
chr1	13235014	13235921
chr1	13244524	13245427
chr1	13251453	13252344
chr1	13299264	13300168
chr1	13305171	13306008
chr1	13307886	13308679
chr1	13313089	13313815
chr1	13314339	13315235
chr1	13346862	13347788
chr1	13360476	13361357
chr1	13366344	13367351
chr1	13372239	13373054
chr1	13373601	13374564
chr1	13393080	13393980
chr1	13426195	13427187
chr1	13427598	13428552
chr1	13494541	13495425
chr1	13500219	13501115
chr1	13513467	13514473
chr1	13531254	13532151
chr1	13573696	13574592
chr1	13589456	13590296
chr1	13614558	13615450
chr1	13619188	13620062
chr1	13639090	13640024
chr1	13647589	13648468
chr1	13649406	13650287
chr1	13660086	13660910
chr1	13682742	13683648
chr1	13705987	13706960
chr1	13752207	13753128
chr1	13784227	13785087
chr1	13789041	13789932
chr1	13870470	13871374
chr1	13991070	13991944
chr1	13992745	13993521
chr1	14108323	14109252
chr1	14129262	14130133
chr1	14143989	14144893
chr1	14150906	14151731
chr1	14180024	14180892
chr1	14181421	14182329
chr1	14201852	14202659
chr1	14203987	14204868
chr1	14207915	14208788
chr1	14218437	14219247
chr1	14233950	14234839
chr1	14235918	14236817
chr1	14288026	14288960
chr1	14293630	14294556
chr1	14304457	14305247
chr1	14309447	14310353
chr1	14506381	14507159
chr1	14635586	14636500
chr1	14704711	14705580
chr1	14739715	14740583
chr1	14755108	14755993
chr1	14918365	14919235
chr1	14980040	14980849
chr1	15017505	15018278
chr1	15072479	15073348
chr1	15154838	15155686
chr1	15286314	15287223
chr1	15293765	15294667
chr1	15307290	15308129
chr1	15358233	15359090
chr1	15483220	15484114
chr1	15505947	15507187
chr1	15509324	15510161
chr1	15516019	15516718
chr1	15520091	15520982
chr1	15538822	15539709
chr1	15543924	15544772
chr1	15600738	15601643
chr1	15616108	15616974
chr1	15621648	15622531
chr1	15651671	15652547
chr1	15658024	15658936
chr1	15659471	15660355
chr1	15683329	15684214
chr1	15708778	15709531
chr1	15710185	15711023
chr1	15725548	15726417
chr1	15768641	15769498
chr1	15770151	15771000
chr1	15776621	15777542
chr1	15778077	15778923
chr1	15791576	15792414
chr1	15805218	15806075
chr1	15850425	15851390
chr1	15892205	15893125
chr1	15898489	15899286
chr1	15899501	15900345
chr1	15936064	15936968
chr1	15943423	15944297
chr1	15990845	15991736
chr1	15993338	15994196
chr1	16056961	16057803
chr1	16058346	16059217
chr1	16091419	16092209
chr1	16092791	16093698
chr1	16104305	16105230
chr1	16105456	16106126
chr1	16127030	16127874
chr1	16129796	16130692
chr1	16177321	16178239
chr1	16201631	16202534
chr1	16205595	16206552
chr1	16231202	16232066
chr1	16249047	16249724
chr1	16255730	16256341
chr1	16258127	16258978
chr1	16259766	16260626
chr1	16261530	16262446
chr1	16266809	16267773
chr1	16268554	16269306
chr1	16290881	16291802
chr1	16304564	16305265
chr1	16399126	16399953
chr1	16408070	16408990
chr1	16431310	16432154
chr1	16433237	16434064
chr1	16437034	16437922
chr1	16439937	16440832
chr1	16445679	16446577
chr1	16468487	16469346
chr1	16469811	16470752
chr1	16484172	16485185
chr1	16505204	16506054
chr1	16518878	16519602
chr1	16519715	16520214
chr1	16544907	16545730
chr1	16546531	16547355
chr1	16559706	16560150
chr1	16586709	16587616
chr1	16603616	16604555
chr1	16616056	16616987
chr1	16618894	16619744
chr1	16633524	16634448
chr1	16636271	16637149
chr1	16656569	16657503
chr1	16664845	16665722
chr1	16688233	16689079
chr1	16745714	16746537
chr1	16748793	16749597
chr1	16749739	16750504
chr1	16756070	16756990
chr1	16760533	16761394
chr1	16779733	16780559
chr1	16798072	16798973
chr1	16809463	16810315
chr1	16816324	16817203
chr1	16847087	16847989
chr1	16916409	16917311
chr1	16930056	16930953
chr1	16934338	16935192
chr1	16979693	16980572
chr1	16987380	16988221
chr1	16996472	16997375
chr1	17010435	17011301
chr1	17015859	17016800
chr1	17017767	17018672
chr1	17040977	17041859
chr1	17043072	17043984
chr1	17053709	17054618
chr1	17060311	17061182
chr1	17062365	17063196
chr1	17072482	17073350
chr1	17097470	17098379
chr1	17119861	17120716
chr1	17123089	17123915
chr1	17145032	17145925
chr1	17163331	17164197
chr1	17308501	17309326
chr1	17309715	17310596
chr1	17311223	17312080
chr1	17337601	17338477
chr1	17480576	17481426
chr1	17482693	17483590
chr1	17601123	17602005
chr1	17647643	17648574
chr1	17718103	17718932
chr1	17727073	17727933
chr1	17838273	17839300
chr1	17840574	17841567
chr1	17875059	17875760
chr1	17980423	17981278
chr1	18058147	18059001
chr1	18106117	18106610
chr1	18106700	18107073
chr1	18148018	18148872
chr1	18168010	18168910
chr1	18180943	18181844
chr1	18292258	18293140
chr1	18294979	18295872
chr1	18307767	18308608
chr1	18371350	18372240
chr1	18458416	18459417
chr1	18546275	18547087
chr1	18550863	18551703
chr1	18589238	18590059
chr1	18667525	18668166
chr1	18698158	18699064
chr1	18758176	18759092
chr1	18853042	18853985
chr1	18857220	18858096
chr1	18975140	18975992
chr1	18976576	18977401
chr1	19205559	19206312
chr1	19265155	19265975
chr1	19421119	19422051
chr1	19459635	19460543
chr1	19973097	19973976
chr1	19988808	19989700
chr1	20039054	20040055
chr1	20069480	20070376
chr1	20224221	20225238
chr1	20301472	20302375
chr1	20302783	20303609
chr1	20311228	20312099
chr1	20449846	20450664
chr1	20477539	20478467
chr1	20513407	20514281
chr1	20519800	20520648
chr1	20554095	20555067
chr1	20612424	20613313
chr1	20633330	20634114
chr1	20677710	20678615
chr1	20699813	20700666
chr1	20738162	20739055
chr1	20748966	20749824
chr1	20759551	20760459
chr1	20786041	20786924
chr1	20801311	20802293
chr1	20819918	20820812
chr1	20839604	20840499
chr1	20867438	20868207
chr1	20880163	20881039
chr1	20882874	20883755
chr1	20890238	20891011
chr1	20905852	20906695
chr1	20912202	20913118
chr1	20914278	20915086
chr1	20920872	20921770
chr1	20922656	20923536
chr1	20933218	20934140
chr1	20938753	20939717
chr1	20941053	20941942
chr1	20951151	20952041
chr1	20981314	20982212
chr1	20995081	20996135
chr1	21002422	21003329
chr1	21010161	21011042
chr1	21014289	21015147
chr1	21052530	21053334
chr1	21074083	21074917
chr1	21078910	21079826
chr1	21101039	21101883
chr1	21161540	21162439
chr1	21166032	21166914
chr1	21218291	21219181
chr1	21245959	21246801
chr1	21271255	21272009
chr1	21305284	21306152
chr1	21344053	21344904
chr1	21411137	21411993
chr1	21419107	21420007
chr1	21432765	21433557
chr1	21445662	21446560
chr1	21458479	21459339
chr1	21460781	21461700
chr1	21466153	21467030
chr1	21499732	21500479
chr1	21597703	21598601
chr1	21616405	21617285
chr1	21676529	21677401
chr1	21720650	21721591
chr1	21728947	21729662
chr1	21729785	21730489
chr1	21751515	21752362
chr1	21764833	21765677
chr1	21797875	21798898
chr1	21804394	21805288
chr1	21829785	21830709
chr1	21868241	21869107
chr1	21961037	21961924
chr1	21966979	21967805
chr1	22203531	22204536
chr1	22208030	22208893
chr1	22211274	22212195
chr1	22245558	22246408
chr1	22253122	22253995
chr1	22261960	22262726
chr1	22266255	22267134
chr1	22268721	22269604
chr1	22283987	22284752
chr1	22319864	22320681
chr1	22487080	22487837
chr1	22501883	22502877
chr1	22508737	22509677
chr1	22512175	22512731
chr1	22526193	22527052
chr1	22533159	22534094
chr1	22539455	22540285
chr1	22543250	22544144
chr1	22556985	22557908
chr1	22596693	22597498
chr1	22604328	22605240
chr1	22615324	22616026
chr1	22640338	22641217
chr1	22654659	22655447
chr1	22655867	22656692
chr1	22709088	22710001
chr1	22727892	22728771
chr1	22733110	22733998
chr1	22789218	22790147
chr1	22805678	22806599
chr1	22928255	22929138
chr1	23003391	23004344
chr1	23004901	23005713
chr1	23007764	23008682
chr1	23023340	23024200
chr1	23058151	23059023
chr1	23061750	23062629
chr1	23067506	23068371
chr1	23098161	23099017
chr1	23102668	23103546
chr1	23117070	23117963
chr1	23119162	23119970
chr1	23138427	23139314
chr1	23197243	23198109
chr1	23202248	23203191
chr1	23214374	23215163
chr1	23231192	23232020
chr1	23255849	23256664
chr1	23263807	23264655
chr1	23286473	23287359
chr1	23320944	23321856
chr1	23323882	23324763
chr1	23365400	23366292
chr1	23380034	23380866
chr1	23382794	23383658
chr1	23409704	23410624
chr1	23445495	23446412
chr1	23463853	23464707
chr1	23490374	23491281
chr1	23495019	23495942
chr1	23557586	23558354
chr1	23604168	23605012
chr1	23629104	23630005
chr1	23649674	23650598
chr1	23656018	23656852
chr1	23670332	23671192
chr1	23676226	23677170
chr1	23705264	23706163
chr1	23761508	23762281
chr1	23762557	23763421
chr1	23772439	23773242
chr1	23776089	23776914
chr1	23792597	23793408
chr1	23821284	23822130
chr1	23826815	23827733
chr1	23834580	23835381
chr1	23843652	23844442
chr1	23845983	23846902
chr1	23865148	23865992
chr1	23869375	23870253
chr1	23883918	23884779
chr1	23884839	23885483
chr1	23921894	23922725
chr1	23934758	23935651
chr1	23943267	23944160
chr1	23953556	23954466
chr1	23956224	23957133
chr1	23958363	23959210
chr1	23969935	23970785
chr1	23978020	23978877
chr1	23988659	23989543
chr1	24005181	24006086
chr1	24019721	24020670
chr1	24033719	24034623
chr1	24074124	24074971
chr1	24089742	24090500
chr1	24099921	24100803
chr1	24107285	24108054
chr1	24122356	24123267
chr1	24133501	24134285
chr1	24134656	24135478
chr1	24136840	24137729
chr1	24171194	24172082
chr1	24172578	24173403
chr1	24184723	24185609
chr1	24218797	24219702
chr1	24222851	24223733
chr1	24225929	24226812
chr1	24229151	24230068
chr1	24230211	24231029
chr1	24231509	24232198
chr1	24244655	24245422
chr1	24248814	24249588
chr1	24264206	24265067
chr1	24302456	24303329
chr1	24304512	24305427
chr1	24335607	24336458
chr1	24349432	24350357
chr1	24361995	24362890
chr1	24367386	24368276
chr1	24372415	24373342
chr1	24378149	24379044
chr1	24451946	24452812
chr1	24457795	24458609
chr1	24509763	24510568
chr1	24512310	24513196
chr1	24515069	24515949
chr1	24551492	24552351
chr1	24586412	24587113
chr1	24633466	24634334
chr1	24661335	24662228
chr1	24663898	24664790
chr1	24673018	24673913
chr1	24678181	24679086
chr1	24683799	24684652
chr1	24720628	24721526
chr1	24729526	24730390
chr1	24758212	24759081
chr1	24766283	24767140
chr1	24773375	24774266
chr1	24793440	24794201
chr1	24866563	24867464
chr1	24869538	24870445
chr1	24901009	24901846
chr1	24999735	25000789
chr1	25008420	25009319
chr1	25033434	25034337
chr1	25043513	25044438
chr1	25057246	25058114
chr1	25059862	25060749
chr1	25060871	25061524
chr1	25075872	25076837
chr1	25082086	25082972
chr1	25085412	25086334
chr1	25090975	25091820
chr1	25105093	25105967
chr1	25107457	25108315
chr1	25110441	25111314
chr1	25115371	25116236
chr1	25117432	25118269
chr1	25126785	25127615
chr1	25143963	25144814
chr1	25146008	25146911
chr1	25154560	25155478
chr1	25163158	25164130
chr1	25165929	25166815
chr1	25179934	25180795
chr1	25188940	25189804
chr1	25209503	25210251
chr1	25223531	25224512
chr1	25228476	25229299
chr1	25280076	25280858
chr1	25281326	25282120
chr1	25325090	25326057
chr1	25430156	25431044
chr1	25443270	25444200
chr1	25475420	25476302
chr1	25489931	25490835
chr1	25501455	25502382
chr1	25504079	25504956
chr1	25510193	25511064
chr1	25511651	25512536
chr1	25526895	25527786
chr1	25542670	25543557
chr1	25576307	25577218
chr1	25588404	25589333
chr1	25621399	25622426
chr1	25635625	25636432
chr1	25644026	25644929
chr1	25650114	25651054
chr1	25653033	25653896
chr1	25672218	25673076
chr1	25678240	25679055
chr1	25681838	25682740
chr1	25698481	25699398
chr1	25711055	25712203
chr1	25729644	25730505
chr1	25736842	25737688
chr1	25738028	25738913
chr1	25745554	25746431
chr1	25772629	25773451
chr1	25775378	25776260
chr1	25778624	25779484
chr1	25793921	25794739
chr1	25829781	25830687
chr1	25926647	25927399
chr1	25927637	25928541
chr1	26050622	26051610
chr1	26282747	26283569
chr1	26463035	26463890
chr1	26524634	26525378
chr1	26528667	26529554
chr1	26559349	26560173
chr1	26685904	26686708
chr1	26687845	26688369
chr1	26793762	26794735
chr1	26853589	26854475
chr1	26857256	26858095
chr1	26909793	26910752
chr1	27025323	27026228
chr1	27062024	27062908
chr1	27287773	27288648
chr1	27298412	27299280
chr1	27478748	27479655
chr1	27481022	27481874
chr1	27503417	27504299
chr1	27608361	27609246
chr1	27628830	27629704
chr1	28053734	28054677
chr1	28214041	28214906
chr1	28349250	28350144
chr1	28373121	28374024
chr1	28602054	28603033
chr1	28800655	28801568
chr1	28806375	28807279
chr1	28869987	28871020
chr1	28877328	28878178
chr1	28970661	28971565
chr1	29057131	29058039
chr1	29216858	29217759
chr1	29587540	29588552
chr1	30144747	30145645
chr1	30184213	30185139
chr1	30189424	30190271
chr1	30204576	30205416
chr1	30262116	30263026
chr1	30502987	30503827
chr1	30584609	30585523
chr1	30588076	30588955
chr1	30590501	30591417
chr1	30595063	30595989
chr1	30700306	30700941
chr1	30701054	30701645
chr1	30716125	30717006
chr1	30720573	30721454
chr1	30740644	30741508
chr1	30748362	30749147
chr1	30750989	30751672
chr1	30751792	30752514
chr1	30755354	30756242
chr1	30771464	30772332
chr1	30773483	30774373
chr1	30787004	30787907
chr1	30793108	30793978
chr1	30797912	30798798
chr1	30819078	30819950
chr1	30832457	30833316
chr1	30873354	30874189
chr1	30920491	30921479
chr1	30930638	30931490
chr1	30936303	30937185
chr1	30949419	30950287
chr1	31064909	31065845
chr1	31153787	31154661
chr1	31156669	31157546
chr1	31175108	31176075
chr1	31178032	31178917
chr1	31203476	31204417
chr1	31205194	31206069
chr1	31209902	31210954
chr1	31220558	31221445
chr1	31260278	31261162
chr1	31336955	31337864
chr1	31378802	31379705
chr1	31453576	31454417
chr1	32172257	32173160
chr1	32174441	32175270
chr1	32220914	32221800
chr1	32270231	32271051
chr1	32275189	32275957
chr1	32279620	32280546
chr1	32294565	32295481
chr1	32301126	32301990
chr1	32306421	32307368
chr1	32309362	32310308
chr1	32334176	32334642
chr1	32363241	32364096
chr1	32397335	32398228
chr1	32428099	32428993
chr1	32432778	32433635
chr1	32443636	32444518
chr1	32452502	32453411
chr1	32462941	32463822
chr1	32479865	32480700
chr1	32487731	32488625
chr1	32503088	32503995
chr1	32506509	32507406
chr1	32553579	32554534
chr1	32632430	32633334
chr1	32638962	32639795
chr1	32689276	32690017
chr1	32700865	32701727
chr1	32740145	32740996
chr1	32767857	32768774
chr1	32771976	32772868
chr1	32826983	32827816
chr1	32830387	32831276
chr1	32872795	32873705
chr1	32877518	32878409
chr1	32902259	32903207
chr1	32959067	32959982
chr1	33040461	33041374
chr1	33042185	33043098
chr1	33124825	33125753
chr1	33170678	33171600
chr1	33174788	33175650
chr1	33194852	33195742
chr1	33201353	33202350
chr1	33214535	33215448
chr1	33249236	33250244
chr1	33271446	33272302
chr1	33276974	33277281
chr1	33333857	33334733
chr1	33379567	33380445
chr1	33454223	33455141
chr1	33460052	33461033
chr1	33480252	33481045
chr1	33483812	33484606
chr1	33489798	33490642
chr1	33523031	33523885
chr1	33527186	33528086
chr1	33529598	33530399
chr1	33531210	33532069
chr1	33565539	33566457
chr1	33609788	33610676
chr1	33635984	33636938
chr1	33641006	33641877
chr1	33645412	33646314
chr1	33646960	33647936
chr1	33669607	33670151
chr1	33672414	33673111
chr1	33693548	33694468
chr1	33700949	33701888
chr1	33714460	33715396
chr1	33719600	33720495
chr1	33725118	33726069
chr1	33739052	33739935
chr1	33742608	33743487
chr1	33744088	33744897
chr1	33751063	33751953
chr1	33757235	33758120
chr1	33770286	33771157
chr1	33776067	33776949
chr1	33784280	33785167
chr1	33814037	33814881
chr1	33817655	33818562
chr1	33883131	33884254
chr1	33892448	33893373
chr1	33907423	33908362
chr1	33932809	33933620
chr1	33935606	33936510
chr1	33946701	33947577
chr1	33949616	33950547
chr1	33964367	33965252
chr1	33966148	33966998
chr1	33980318	33981133
chr1	33993859	33994745
chr1	34005691	34006469
chr1	34011104	34012009
chr1	34016518	34017402
chr1	34023015	34023954
chr1	34028339	34029274
chr1	34041096	34041937
chr1	34051019	34051881
chr1	34060269	34060870
chr1	34060985	34061651
chr1	34068142	34068966
chr1	34069988	34070911
chr1	34076921	34077799
chr1	34094063	34094928
chr1	34103451	34104324
chr1	34121189	34122066
chr1	34127290	34128163
chr1	34139011	34139911
chr1	34143005	34143892
chr1	34150397	34151183
chr1	34164339	34165221
chr1	34167245	34168229
chr1	34177799	34178727
chr1	34189150	34189886
chr1	34190006	34190654
chr1	34218144	34218959
chr1	34236064	34236959
chr1	34300567	34301226
chr1	34331515	34332358
chr1	34378990	34379856
chr1	34388750	34389519
chr1	34389651	34390021
chr1	34396063	34396963
chr1	34409578	34410447
chr1	34432809	34433654
chr1	34434543	34435422
chr1	34439153	34440096
chr1	34459296	34460177
chr1	34462582	34463460
chr1	34467635	34468561
chr1	34472550	34473383
chr1	34485509	34486397
chr1	34505067	34505863
chr1	34510560	34511449
chr1	34516321	34517180
chr1	34536525	34537401
chr1	34571172	34572052
chr1	34574834	34575686
chr1	34579252	34580144
chr1	34583590	34584475
chr1	34584870	34585585
chr1	34602089	34602938
chr1	34642207	34643118
chr1	34643715	34644693
chr1	34653951	34654855
chr1	34677887	34678773
chr1	34686313	34687192
chr1	34696281	34697191
chr1	34700304	34701144
chr1	34708761	34709614
chr1	34738123	34739011
chr1	34748896	34749684
chr1	34750310	34751135
chr1	34753384	34754270
chr1	34760444	34761254
chr1	34766489	34767377
chr1	34768640	34769512
chr1	34779266	34780178
chr1	34793242	34794169
chr1	34798977	34799892
chr1	34801442	34802141
chr1	34804673	34805500
chr1	34824067	34824947
chr1	34842539	34843448
chr1	34849651	34850435
chr1	34863045	34863911
chr1	34866964	34867844
chr1	34891308	34892206
chr1	34893550	34894446
chr1	34896660	34897519
chr1	34927048	34927961
chr1	34929673	34930587
chr1	34983732	34984562
chr1	35032339	35033227
chr1	35069875	35070669
chr1	35072554	35073452
chr1	35162301	35163151
chr1	35200934	35201744
chr1	35202293	35203200
chr1	35241922	35242715
chr1	35257326	35258167
chr1	35331672	35332469
chr1	35338718	35339586
chr1	35362600	35363473
chr1	35374240	35375146
chr1	35385133	35386024
chr1	35387890	35388732
chr1	35402916	35403786
chr1	35426992	35427788
chr1	35427944	35428846
chr1	35429366	35430124
chr1	35495704	35496565
chr1	35499866	35500648
chr1	35575044	35575886
chr1	35585791	35586659
chr1	35640133	35641033
chr1	35652996	35653950
chr1	35663422	35664290
chr1	35726333	35727172
chr1	35729732	35730586
chr1	35750794	35751322
chr1	35762938	35763882
chr1	35772300	35773209
chr1	35784874	35785722
chr1	35795758	35796607
chr1	35802800	35803681
chr1	35811199	35812094
chr1	35823891	35824761
chr1	35826505	35827419
chr1	35843385	35844263
chr1	35849726	35850595
chr1	35869387	35870284
chr1	35879292	35880215
chr1	35926187	35927028
chr1	35935032	35935950
chr1	35945282	35946149
chr1	35950897	35951814
chr1	35992358	35993190
chr1	35995406	35996286
chr1	36008758	36009603
chr1	36030261	36031180
chr1	36064612	36065521
chr1	36067929	36068814
chr1	36095161	36096062
chr1	36123919	36124827
chr1	36140077	36140939
chr1	36149068	36149920
chr1	36160068	36160937
chr1	36172743	36173534
chr1	36173668	36174244
chr1	36191589	36192508
chr1	36243828	36244724
chr1	36252567	36253446
chr1	36254449	36255363
chr1	36261810	36262707
chr1	36277112	36278061
chr1	36278969	36279891
chr1	36296103	36296907
chr1	36303123	36304041
chr1	36307342	36308189
chr1	36323786	36324645
chr1	36326588	36327484
chr1	36352074	36352879
chr1	36368660	36369518
chr1	36374797	36375708
chr1	36401186	36402036
chr1	36435051	36435671
chr1	36440851	36441722
chr1	36444850	36445708
chr1	36457784	36458620
chr1	36469527	36470325
chr1	36471127	36472003
chr1	36492104	36493016
chr1	36501016	36501919
chr1	36511530	36512403
chr1	36546862	36547752
chr1	36557850	36558589
chr1	36580136	36581071
chr1	36595936	36596594
chr1	36603056	36603905
chr1	36606689	36607569
chr1	36611450	36611982
chr1	36628305	36629241
chr1	36633653	36634477
chr1	36634707	36635564
chr1	36664180	36665062
chr1	36672667	36673575
chr1	36683836	36684746
chr1	36691059	36691932
chr1	36709569	36710425
chr1	36737084	36737964
chr1	36744185	36745057
chr1	36763993	36764866
chr1	36784633	36785361
chr1	36797224	36798094
chr1	36807866	36808736
chr1	36813273	36814150
chr1	36830839	36831766
chr1	36860164	36861106
chr1	36864509	36865420
chr1	36868114	36868841
chr1	36873634	36874646
chr1	36879088	36879853
chr1	36890775	36891689
chr1	36905148	36905841
chr1	36920077	36920981
chr1	36933783	36934399
chr1	36939309	36940170
chr1	36943416	36944288
chr1	36949374	36950314
chr1	36996349	36997211
chr1	37028852	37029766
chr1	37060957	37061802
chr1	37065553	37066449
chr1	37076980	37077716
chr1	37077843	37078694
chr1	37081414	37082321
chr1	37088700	37089551
chr1	37097234	37098050
chr1	37100329	37100811
chr1	37100919	37101562
chr1	37109843	37110769
chr1	37113692	37114521
chr1	37115747	37116573
chr1	37117846	37118413
chr1	37122019	37122882
chr1	37149654	37150544
chr1	37186520	37187334
chr1	37194399	37195327
chr1	37207611	37208498
chr1	37219881	37220745
chr1	37230973	37231967
chr1	37248098	37248943
chr1	37250328	37251177
