chrom	start	stop
chr1	8468551	8469419
chr1	8493977	8494819
chr1	8582745	8583639
chr1	8721929	8722790
chr1	8780789	8781544
chr1	8842480	8843383
chr1	8867465	8868362
chr1	9125326	9126230
chr1	9168099	9169001
chr1	9289524	9290422
chr1	9296490	9297342
chr1	9298397	9299085
chr1	9299312	9300130
chr1	9458383	9459253
chr1	9540966	9541984
chr1	9544928	9545788
chr1	9547825	9548594
chr1	9548790	9549578
chr1	9569881	9570835
chr1	9573023	9573912
chr1	9591708	9592578
chr1	9600910	9601750
chr1	9609106	9609921
chr1	9619315	9620182
chr1	9622296	9623147
chr1	9627187	9628102
chr1	9629827	9630700
chr1	9648850	9649707
chr1	9695608	9696458
chr1	9696586	9697269
chr1	9700036	9700959
chr1	9748044	9748898
chr1	9768471	9769331
chr1	9772573	9773457
chr1	9797713	9798641
chr1	9815650	9816594
chr1	9823187	9824120
chr1	9847878	9848791
chr1	9862229	9863146
chr1	9876543	9877400
chr1	9891537	9892392
chr1	9908287	9909136
chr1	9943664	9944564
chr1	9967036	9967762
chr1	9993516	9994416
chr1	10006977	10007859
chr1	10008683	10009602
chr1	10037595	10038497
chr1	10039425	10040289
chr1	10080343	10081230
chr1	10089274	10090102
chr1	10101835	10102734
chr1	10116348	10117097
chr1	10141462	10142187
chr1	10156923	10157813
chr1	10158213	10158992
chr1	10164694	10165601
chr1	10228675	10229487
chr1	10232627	10233489
chr1	10238823	10239720
chr1	10327652	10328544
chr1	10493245	10494133
chr1	10596244	10597119
chr1	10699772	10700623
chr1	10700887	10701711
chr1	10704303	10705115
chr1	10719563	10720487
chr1	10720661	10721491
chr1	10759324	10760200
chr1	10771621	10772545
chr1	10833550	10834404
chr1	10835503	10836378
chr1	10836981	10837894
chr1	10871159	10872016
chr1	10874474	10875350
chr1	10877338	10878152
chr1	10942749	10943602
chr1	10993307	10994204
chr1	11033143	11034030
chr1	11045310	11046187
chr1	11089375	11090308
chr1	11096926	11097900
chr1	11137746	11138679
chr1	11177683	11178594
chr1	11268046	11268904
chr1	11355326	11356173
chr1	11413711	11414627
chr1	11458191	11458994
chr1	11549541	11550454
chr1	11573255	11574148
chr1	11579935	11580714
chr1	11649868	11650743
chr1	11657490	11658382
chr1	11742060	11742960
chr1	11748135	11748972
chr1	11750337	11751336
chr1	11795433	11796328
chr1	11895606	11896467
chr1	11997344	11998229
chr1	12010396	12011257
chr1	12029408	12030226
chr1	12367591	12368488
chr1	12405555	12406394
chr1	12452686	12453567
chr1	12500137	12501029
chr1	12555659	12556565
chr1	12558150	12559090
chr1	12571837	12572734
chr1	12576680	12577584
chr1	12691959	12692524
chr1	12692684	12693617
chr1	12717906	12718786
chr1	12770978	12771875
chr1	12784995	12785893
chr1	12832800	12833699
chr1	12836610	12837290
chr1	12863797	12864669
chr1	12865074	12865841
chr1	12877554	12878479
chr1	12947230	12948110
chr1	12984682	12985476
chr1	12992029	12992950
chr1	13004741	13005599
chr1	13049918	13050816
chr1	13051768	13052661
chr1	13069258	13070146
chr1	13103469	13104390
chr1	13128032	13128935
chr1	13142036	13142905
chr1	13174343	13175136
chr1	13183242	13184059
chr1	13188170	13189027
chr1	13196755	13197637
chr1	13214184	13215191
chr1	13238081	13238968
chr1	13244518	13245393
chr1	13251453	13252363
chr1	13305177	13306059
chr1	13307879	13308670
chr1	13314366	13315261
chr1	13324477	13325364
chr1	13335629	13336374
chr1	13360445	13361337
chr1	13366370	13367267
chr1	13372219	13373048
chr1	13373678	13374468
chr1	13393030	13393985
chr1	13426194	13427077
chr1	13427626	13428437
chr1	13494558	13495444
chr1	13500215	13501120
chr1	13531261	13532115
chr1	13573746	13574608
chr1	13589460	13590292
chr1	13649372	13650270
chr1	13660074	13660886
chr1	13682741	13683677
chr1	13705977	13706966
chr1	13752122	13753083
chr1	13789022	13789944
chr1	13848492	13849368
chr1	13870501	13871373
chr1	13991079	13991978
chr1	13992637	13993530
chr1	13997892	13998668
chr1	14108344	14109262
chr1	14129257	14130159
chr1	14134873	14135690
chr1	14150916	14151777
chr1	14180032	14180852
chr1	14181388	14182295
chr1	14183959	14184802
chr1	14233916	14234803
chr1	14235860	14236660
chr1	14288044	14288958
chr1	14293617	14294570
chr1	14304464	14305267
chr1	14309457	14310346
chr1	14506339	14507138
chr1	14635643	14636536
chr1	14669116	14670011
chr1	14704684	14705582
chr1	14739690	14740573
chr1	14755083	14755965
chr1	14918364	14919235
chr1	15154821	15155686
chr1	15286336	15287227
chr1	15307301	15308131
chr1	15358222	15359071
chr1	15483229	15484128
chr1	15515990	15516820
chr1	15538807	15539702
chr1	15610210	15611060
chr1	15616079	15616970
chr1	15621696	15622533
chr1	15651676	15652566
chr1	15656504	15657355
chr1	15659434	15660303
chr1	15683327	15684195
chr1	15708769	15709530
chr1	15710170	15711011
chr1	15725542	15726446
chr1	15770194	15771029
chr1	15776620	15777540
chr1	15778085	15778922
chr1	15791561	15792376
chr1	15805212	15806074
chr1	15850431	15851313
chr1	15883270	15884176
chr1	15892200	15893132
chr1	15898524	15899416
chr1	15936071	15936977
chr1	15943397	15944250
chr1	15990800	15991702
chr1	16091412	16092201
chr1	16092784	16093701
chr1	16104306	16105201
chr1	16105490	16106331
chr1	16127010	16127944
chr1	16129828	16130751
chr1	16177295	16178257
chr1	16201626	16202532
chr1	16205704	16206678
chr1	16237009	16237933
chr1	16249094	16249668
chr1	16258084	16259001
chr1	16261520	16262510
chr1	16274574	16275453
chr1	16289495	16289905
chr1	16290986	16291787
chr1	16304622	16305369
chr1	16313663	16314561
chr1	16371891	16372730
chr1	16399116	16399964
chr1	16408084	16409012
chr1	16431274	16432185
chr1	16439929	16440800
chr1	16445745	16446626
chr1	16469819	16470748
chr1	16484176	16485060
chr1	16518861	16519605
chr1	16519720	16520244
chr1	16546533	16547356
chr1	16586780	16587638
chr1	16603580	16604514
chr1	16605155	16606080
chr1	16616063	16616978
chr1	16618895	16619741
chr1	16633585	16634443
chr1	16636320	16637176
chr1	16656563	16657488
chr1	16664844	16665723
chr1	16688254	16689080
chr1	16745741	16746514
chr1	16748902	16749708
chr1	16749852	16750304
chr1	16756244	16757012
chr1	16760541	16761423
chr1	16779710	16780572
chr1	16798087	16799003
chr1	16809465	16810325
chr1	16816313	16817190
chr1	16847074	16847962
chr1	16916415	16917315
chr1	16930084	16930979
chr1	16979744	16980657
chr1	16996501	16997395
chr1	17010472	17011315
chr1	17015757	17016526
chr1	17017748	17018687
chr1	17040973	17041857
chr1	17043053	17043955
chr1	17053728	17054653
chr1	17060313	17061185
chr1	17062323	17063138
chr1	17072498	17073352
chr1	17097458	17098364
chr1	17119821	17120734
chr1	17123097	17123900
chr1	17145046	17145937
chr1	17163345	17164220
chr1	17308469	17309316
chr1	17309657	17310573
chr1	17311223	17312205
chr1	17337624	17338435
chr1	17480527	17481450
chr1	17629279	17630148
chr1	17631719	17632554
chr1	17646544	17647383
chr1	17647642	17648427
chr1	17718001	17718896
chr1	17727050	17727924
chr1	17838235	17839324
chr1	17840497	17841371
chr1	17875045	17875845
chr1	17980384	17981266
chr1	18058183	18059032
chr1	18106076	18106589
chr1	18106686	18107141
chr1	18107741	18108488
chr1	18148039	18148893
chr1	18168026	18168988
chr1	18180936	18181848
chr1	18292219	18293117
chr1	18294983	18295885
chr1	18307769	18308632
chr1	18313164	18313950
chr1	18371362	18372239
chr1	18458444	18459373
chr1	18550883	18551702
chr1	18698129	18699023
chr1	18758238	18759135
chr1	18853192	18854042
chr1	18857269	18858191
chr1	18975137	18975975
chr1	18976600	18977379
chr1	19103913	19104851
chr1	19265132	19265956
chr1	19459668	19460553
chr1	19973131	19973994
chr1	19988814	19989684
chr1	20039162	20040083
chr1	20069500	20070386
chr1	20224255	20225342
chr1	20301445	20302343
chr1	20302772	20303621
chr1	20449824	20450634
chr1	20477559	20478493
chr1	20513405	20514277
chr1	20612457	20613345
chr1	20633335	20634100
chr1	20670529	20671448
chr1	20699809	20700664
chr1	20738170	20739049
chr1	20759567	20760460
chr1	20786080	20786938
chr1	20801441	20802287
chr1	20819929	20820827
chr1	20839602	20840474
chr1	20880135	20881047
chr1	20882818	20883827
chr1	20890239	20891022
chr1	20905869	20906732
chr1	20914326	20915160
chr1	20920871	20921778
chr1	20922652	20923538
chr1	20933228	20934114
chr1	20938760	20939637
chr1	20941081	20941964
chr1	20951155	20952043
chr1	20981361	20982203
chr1	20995081	20996022
chr1	21002381	21003299
chr1	21010185	21011073
chr1	21014289	21015169
chr1	21078910	21079829
chr1	21101010	21101880
chr1	21161453	21162383
chr1	21166030	21166907
chr1	21213687	21214576
chr1	21218282	21219175
chr1	21271272	21271995
chr1	21272113	21272571
chr1	21305329	21306138
chr1	21344067	21344943
chr1	21411158	21412020
chr1	21419111	21420021
chr1	21432717	21433552
chr1	21445574	21446482
chr1	21460765	21461686
chr1	21466137	21467008
chr1	21499698	21500513
chr1	21676506	21677394
chr1	21720833	21721624
chr1	21728919	21729670
chr1	21729790	21730447
chr1	21731285	21732229
chr1	21764797	21765701
chr1	21797956	21798861
chr1	21804362	21805150
chr1	21829767	21830681
chr1	21868262	21869122
chr1	21957810	21958625
chr1	21961032	21961908
chr1	22208040	22208897
chr1	22211332	22212134
chr1	22245565	22246392
chr1	22262037	22262728
chr1	22266257	22267138
chr1	22268712	22269581
chr1	22275099	22275992
chr1	22283911	22284741
chr1	22319793	22320679
chr1	22487119	22487743
chr1	22497354	22498243
chr1	22501966	22502988
chr1	22508736	22509659
chr1	22512256	22512699
chr1	22514804	22515718
chr1	22526168	22527052
chr1	22533193	22534107
chr1	22539448	22540413
chr1	22556957	22557896
chr1	22596647	22597469
chr1	22604331	22605276
chr1	22615413	22616042
chr1	22654642	22655460
chr1	22704163	22704542
chr1	22709123	22710007
chr1	22733062	22733991
chr1	22789238	22790131
chr1	22805689	22806600
chr1	23003483	23004367
chr1	23007822	23008715
chr1	23023361	23024208
chr1	23024786	23025647
chr1	23058159	23059064
chr1	23061637	23062651
chr1	23067487	23068337
chr1	23098160	23098997
chr1	23102619	23103478
chr1	23119194	23120020
chr1	23139996	23141073
chr1	23141554	23142308
chr1	23197231	23198117
chr1	23202249	23203186
chr1	23214335	23215061
chr1	23231231	23232253
chr1	23255833	23256663
chr1	23263899	23264702
chr1	23286472	23287375
chr1	23320916	23321839
chr1	23323949	23324787
chr1	23365405	23366296
chr1	23379940	23380825
chr1	23382807	23383671
chr1	23409695	23410608
chr1	23411186	23411947
chr1	23445454	23446373
chr1	23463866	23464713
chr1	23490358	23491204
chr1	23495025	23495906
chr1	23557589	23558371
chr1	23604175	23605003
chr1	23629206	23630131
chr1	23649673	23650583
chr1	23656045	23656858
chr1	23670316	23671185
chr1	23705277	23706160
chr1	23761511	23762283
chr1	23762547	23763416
chr1	23772449	23773220
chr1	23792622	23793438
chr1	23821266	23822140
chr1	23826805	23827719
chr1	23834559	23835374
chr1	23846009	23846858
chr1	23865108	23866227
chr1	23869340	23870228
chr1	23884128	23884729
chr1	23884839	23885317
chr1	23921893	23922735
chr1	23934776	23935657
chr1	23943256	23944137
chr1	23948073	23948949
chr1	23958347	23959173
chr1	23969920	23970778
chr1	23978003	23978863
chr1	23988676	23989529
chr1	24005181	24006076
chr1	24019714	24020720
chr1	24033784	24034648
chr1	24073961	24074974
chr1	24089699	24090496
chr1	24099913	24100798
chr1	24107313	24108124
chr1	24122356	24123264
chr1	24133498	24134282
chr1	24134656	24135515
chr1	24136840	24137730
chr1	24171200	24172092
chr1	24184711	24185608
chr1	24218806	24219721
chr1	24222842	24223718
chr1	24225889	24226786
chr1	24229238	24230053
chr1	24230204	24230999
chr1	24231421	24232155
chr1	24248783	24249565
chr1	24264155	24265142
chr1	24268810	24269682
chr1	24302470	24303338
chr1	24335526	24336326
chr1	24349450	24350362
chr1	24362036	24362915
chr1	24367411	24368273
chr1	24372377	24373234
chr1	24378155	24379052
chr1	24451945	24452818
chr1	24457795	24458686
chr1	24462400	24463293
chr1	24512305	24513218
chr1	24515083	24516127
chr1	24586443	24587114
chr1	24633457	24634347
chr1	24661306	24662220
chr1	24663857	24664780
chr1	24673108	24673914
chr1	24678180	24679076
chr1	24683793	24684637
chr1	24686154	24687020
chr1	24720594	24721490
chr1	24729466	24730302
chr1	24758214	24759106
chr1	24773364	24774238
chr1	24793398	24794163
chr1	24866665	24867486
chr1	24869580	24870458
chr1	24901009	24901872
chr1	25008425	25009309
chr1	25033430	25034326
chr1	25057218	25058149
chr1	25060063	25060746
chr1	25060864	25061507
chr1	25082085	25082965
chr1	25085423	25086316
chr1	25090939	25091805
chr1	25102025	25102958
chr1	25105098	25105984
chr1	25107420	25108320
chr1	25126814	25127647
chr1	25146044	25146924
chr1	25163272	25164198
chr1	25165926	25166825
chr1	25177574	25178236
chr1	25179992	25180801
chr1	25188923	25189821
chr1	25214080	25215079
chr1	25228515	25229312
chr1	25281279	25282098
chr1	25325170	25326066
chr1	25430157	25431050
chr1	25435300	25435920
chr1	25443207	25444106
chr1	25474176	25475018
chr1	25475439	25476326
chr1	25489925	25490819
chr1	25501466	25502385
chr1	25504067	25504960
chr1	25510152	25511034
chr1	25511701	25512549
chr1	25526903	25527832
chr1	25542744	25543610
chr1	25576306	25577223
chr1	25588430	25589312
chr1	25621312	25622238
chr1	25635686	25636590
chr1	25644084	25644940
chr1	25670794	25671796
chr1	25672237	25673113
chr1	25678239	25679060
chr1	25681837	25682754
chr1	25698491	25699402
chr1	25711175	25712094
chr1	25736726	25737655
chr1	25737954	25738949
chr1	25744444	25745188
chr1	25745522	25746400
chr1	25775393	25776303
chr1	25778574	25779446
chr1	25783441	25784150
chr1	25793934	25794769
chr1	25829782	25830669
chr1	26050632	26051528
chr1	26282689	26283512
chr1	26463051	26463903
chr1	26524620	26525358
chr1	26528684	26529617
chr1	26685829	26686645
chr1	26687833	26688394
chr1	26793814	26794750
chr1	26909737	26910794
chr1	27025329	27026191
chr1	27061981	27062895
chr1	27287723	27288755
chr1	27298446	27299289
chr1	27478708	27479573
chr1	27481036	27481872
chr1	27503345	27504268
chr1	27608347	27609208
chr1	27628839	27629757
chr1	27641755	27642942
chr1	28047087	28047970
chr1	28053750	28054626
chr1	28214037	28214902
chr1	28349289	28350137
chr1	28373133	28374020
chr1	28602105	28603123
chr1	28800640	28801556
chr1	28806351	28807235
chr1	28870152	28871051
chr1	28970660	28971544
chr1	29216839	29217725
chr1	29587562	29588450
chr1	30144593	30145655
chr1	30204563	30205439
chr1	30262144	30263041
chr1	30502962	30503826
chr1	30584616	30585505
chr1	30588083	30588966
chr1	30590550	30591453
chr1	30595048	30595945
chr1	30700291	30700974
chr1	30701090	30701665
chr1	30716096	30717003
chr1	30720564	30721464
chr1	30740632	30741505
chr1	30748467	30749029
chr1	30750981	30751673
chr1	30755365	30756243
chr1	30771511	30772361
chr1	30773527	30774385
chr1	30793086	30793990
chr1	30797974	30798888
chr1	30819080	30819997
chr1	30832454	30833271
chr1	30873374	30874206
chr1	30920569	30921459
chr1	30930679	30931479
chr1	30949417	30950282
chr1	31064968	31065889
chr1	31153811	31154679
chr1	31156640	31157550
chr1	31178000	31178906
chr1	31203447	31204383
chr1	31209885	31210906
chr1	31220593	31221444
chr1	31260236	31261119
chr1	31337018	31337857
chr1	31378820	31379783
chr1	31448758	31449582
chr1	31453554	31454417
chr1	32172259	32173158
chr1	32174442	32175285
chr1	32220985	32221834
chr1	32270205	32271032
chr1	32275275	32275990
chr1	32294562	32295402
chr1	32301078	32301982
chr1	32309307	32310120
chr1	32338922	32339667
chr1	32363210	32364058
chr1	32397355	32398222
chr1	32428103	32428985
chr1	32430296	32431191
chr1	32432743	32433583
chr1	32443646	32444524
chr1	32462958	32463808
chr1	32487693	32488591
chr1	32503090	32504002
chr1	32553589	32554554
chr1	32632401	32633306
chr1	32638849	32639715
chr1	32689279	32690065
chr1	32700872	32701738
chr1	32740143	32741039
chr1	32767840	32768754
chr1	32771910	32772854
chr1	32827015	32827817
chr1	32830298	32831416
chr1	32872748	32873625
chr1	32877527	32878438
chr1	32902314	32903189
chr1	32959064	32959982
chr1	33040428	33041344
chr1	33042174	33043085
chr1	33124820	33125684
chr1	33170731	33171586
chr1	33174878	33175634
chr1	33175758	33176021
chr1	33194845	33195742
chr1	33201335	33202225
chr1	33219158	33220039
chr1	33249210	33250133
chr1	33271434	33272296
chr1	33379518	33380432
chr1	33454293	33455161
chr1	33460028	33460932
chr1	33480207	33480992
chr1	33522958	33523820
chr1	33524030	33524816
chr1	33527174	33528074
chr1	33529590	33530445
chr1	33531268	33532101
chr1	33551269	33552122
chr1	33563549	33564338
chr1	33565626	33566460
chr1	33609784	33610688
chr1	33627554	33628445
chr1	33629357	33630291
chr1	33636117	33636929
chr1	33637505	33638525
chr1	33641029	33641898
chr1	33645422	33646344
chr1	33646982	33647846
chr1	33669613	33670195
chr1	33672356	33673098
chr1	33673268	33674061
chr1	33680859	33681641
chr1	33700955	33701862
chr1	33719604	33720497
chr1	33725104	33726004
chr1	33739061	33739955
chr1	33742603	33743512
chr1	33744075	33744919
chr1	33751048	33751957
chr1	33757244	33758114
chr1	33770285	33771215
chr1	33776111	33776968
chr1	33784207	33785195
chr1	33803070	33803902
chr1	33814032	33814887
chr1	33843603	33844530
chr1	33873516	33874007
chr1	33883150	33884054
chr1	33892495	33893369
chr1	33907413	33908356
chr1	33932771	33933622
chr1	33935751	33936631
chr1	33946690	33947588
chr1	33949644	33950483
chr1	33964393	33965276
chr1	33966194	33967028
chr1	33989487	33990479
chr1	33992596	33993430
chr1	33993770	33994792
chr1	34005669	34006453
chr1	34011086	34011983
chr1	34016500	34017397
chr1	34022992	34023921
chr1	34041094	34041956
chr1	34051024	34051919
chr1	34060396	34060872
chr1	34060978	34061583
chr1	34074487	34075401
chr1	34077867	34078488
chr1	34085797	34086713
chr1	34094023	34094864
chr1	34097452	34098309
chr1	34103499	34104315
chr1	34108310	34109176
chr1	34121234	34122065
chr1	34138997	34139894
chr1	34143031	34143885
chr1	34150341	34151068
chr1	34164353	34165230
chr1	34167338	34168232
chr1	34177762	34178684
chr1	34189172	34189928
chr1	34190051	34190605
chr1	34218136	34218958
chr1	34236055	34236948
chr1	34247810	34248747
chr1	34300468	34301259
chr1	34331494	34332349
chr1	34378931	34379858
chr1	34388796	34389512
chr1	34396046	34396962
chr1	34409576	34410446
chr1	34432805	34433641
chr1	34434546	34435429
chr1	34439160	34440093
chr1	34459295	34460184
chr1	34462553	34463458
chr1	34472610	34473439
chr1	34485496	34486383
chr1	34505088	34505905
chr1	34510580	34511449
chr1	34516335	34517212
chr1	34536601	34537419
chr1	34543795	34544627
chr1	34571166	34572036
chr1	34574764	34575684
chr1	34579244	34580136
chr1	34583578	34584478
chr1	34584859	34585565
chr1	34602091	34602955
chr1	34642213	34643123
chr1	34643832	34644706
chr1	34653946	34654833
chr1	34677881	34678762
chr1	34686293	34687182
chr1	34696315	34697176
chr1	34700368	34701144
chr1	34708752	34709588
chr1	34738107	34739004
chr1	34748905	34749699
chr1	34750346	34751182
chr1	34753399	34754291
chr1	34766478	34767309
chr1	34768646	34769528
chr1	34779283	34780160
chr1	34793237	34794135
chr1	34801450	34802118
chr1	34830780	34831603
chr1	34842537	34843441
chr1	34849647	34850447
chr1	34863049	34863916
chr1	34891315	34892226
chr1	34896690	34897552
chr1	34983713	34984540
chr1	34987715	34988443
chr1	35032365	35033269
chr1	35147121	35147770
chr1	35147886	35148550
chr1	35162330	35163153
chr1	35200961	35201785
chr1	35202301	35203216
chr1	35239356	35240241
chr1	35241702	35242671
chr1	35243016	35243920
chr1	35257286	35258154
chr1	35362533	35363431
chr1	35374286	35375199
chr1	35385134	35386012
chr1	35387876	35388712
chr1	35402970	35403793
chr1	35415612	35416369
chr1	35417940	35418795
chr1	35426976	35427769
chr1	35428012	35428892
chr1	35495684	35496545
chr1	35574988	35575883
chr1	35585797	35586682
chr1	35604969	35605891
chr1	35640207	35641015
chr1	35653156	35654038
chr1	35663449	35664331
chr1	35729659	35730625
chr1	35750794	35751333
chr1	35753942	35754733
chr1	35762884	35763788
chr1	35772289	35773142
chr1	35784910	35785716
chr1	35797271	35798165
chr1	35802740	35803666
chr1	35823815	35824773
chr1	35826578	35827423
chr1	35849708	35850598
chr1	35869389	35870302
chr1	35879307	35880223
chr1	35926159	35927037
chr1	35928136	35929052
chr1	35935015	35935906
chr1	35945280	35946137
chr1	35950911	35951813
chr1	35992308	35993210
chr1	35995394	35996295
chr1	36008488	36009570
chr1	36030248	36031157
chr1	36064630	36065545
chr1	36067937	36068818
chr1	36095169	36096061
chr1	36123946	36124848
chr1	36149054	36149894
chr1	36160123	36160975
chr1	36172678	36173552
chr1	36191546	36192378
chr1	36239248	36240036
chr1	36243836	36244725
chr1	36252561	36253430
chr1	36254482	36255368
chr1	36263869	36264744
chr1	36277131	36277965
chr1	36278988	36279886
chr1	36296102	36296924
chr1	36303118	36304040
chr1	36307338	36308315
chr1	36326607	36327482
chr1	36352076	36352887
chr1	36368666	36369526
chr1	36401205	36402072
chr1	36408412	36409367
chr1	36427307	36428172
chr1	36435080	36435546
chr1	36440852	36441725
chr1	36444846	36445703
chr1	36457847	36458767
chr1	36461569	36462467
chr1	36471117	36471989
chr1	36492118	36493027
chr1	36501010	36501915
chr1	36511506	36512271
chr1	36546866	36547749
chr1	36556834	36557674
chr1	36557855	36558587
chr1	36580134	36581058
chr1	36595951	36596563
chr1	36603033	36603885
chr1	36606669	36607571
chr1	36611197	36611938
chr1	36614791	36615601
chr1	36628308	36629194
chr1	36633646	36634501
chr1	36672671	36673576
chr1	36683833	36684741
chr1	36691063	36691936
chr1	36709573	36710433
chr1	36737095	36737966
chr1	36744178	36745049
chr1	36758862	36759635
chr1	36764006	36764873
chr1	36784625	36785365
chr1	36797225	36798104
chr1	36807867	36808710
chr1	36813295	36814157
chr1	36830843	36831773
chr1	36864504	36865422
chr1	36890791	36891715
chr1	36905176	36905800
chr1	36920081	36920987
chr1	36933701	36934518
chr1	36939314	36940183
chr1	36943392	36944300
chr1	36996278	36997157
chr1	37009613	37010471
chr1	37028841	37029869
chr1	37065568	37066424
chr1	37077035	37077673
chr1	37077799	37078653
chr1	37081425	37082448
chr1	37088723	37089562
chr1	37097295	37098085
chr1	37100283	37100833
chr1	37100944	37101591
chr1	37109838	37110714
chr1	37113636	37114468
chr1	37115765	37116568
chr1	37117855	37118321
chr1	37121958	37122873
chr1	37149694	37150668
chr1	37170684	37171638
chr1	37186552	37187415
chr1	37194350	37195491
chr1	37207579	37208584
chr1	37219892	37220799
chr1	37226911	37227826
chr1	37231108	37231997
chr1	37248145	37248972
chr1	37250342	37251223
chr1	37272288	37273079
chr1	37288030	37288875
chr1	37299518	37300372
chr1	37322406	37323325
chr1	37338870	37339734
chr1	37347105	37347977
chr1	37350646	37351537
chr1	37358588	37359414
chr1	37367908	37368757
chr1	37369077	37369778
chr1	37392904	37393803
chr1	37401564	37402310
chr1	37429642	37430556
chr1	37442640	37443550
chr1	37467610	37468321
chr1	37471304	37472125
chr1	37504766	37505666
chr1	37511990	37512823
chr1	37525380	37526279
chr1	37540625	37541517
chr1	37551267	37552193
chr1	37560140	37560979
chr1	37585550	37586433
chr1	37613836	37614714
chr1	37623970	37624738
chr1	37628548	37629407
chr1	37638885	37639786
chr1	37662177	37662975
chr1	37665291	37666196
chr1	37674020	37674936
chr1	37676786	37677491
chr1	37678008	37678911
chr1	37679468	37680105
chr1	37686761	37687654
chr1	37696674	37697526
chr1	37709965	37710716
chr1	37719434	37720315
chr1	37725675	37726402
chr1	37742610	37743255
chr1	37744422	37745369
chr1	37850476	37851359
chr1	37864624	37865522
chr1	37871815	37872743
chr1	37881497	37882370
chr1	37889987	37890886
chr1	37891450	37892094
chr1	37900029	37900965
chr1	37902918	37903773
chr1	37917833	37918634
chr1	37922274	37923206
chr1	37931580	37932470
chr1	37959268	37960148
chr1	37985737	37986535
chr1	37996742	37997607
chr1	37997807	37998574
chr1	38011720	38012612
chr1	38045754	38046639
chr1	38062001	38062893
chr1	38071130	38071991
chr1	38074022	38074862
chr1	38097948	38098892
chr1	38129422	38130301
chr1	38180817	38181728
chr1	38185273	38186163
chr1	38196985	38197903
chr1	38199597	38200476
chr1	38209854	38210548
chr1	38217941	38218824
chr1	38221817	38222732
chr1	38231654	38232540
chr1	38247532	38248190
chr1	38263115	38263975
chr1	38272000	38272820
chr1	38280346	38281221
chr1	38288482	38289381
chr1	38292707	38293573
chr1	38298095	38298929
chr1	38307888	38308800
chr1	38323964	38324817
chr1	38332639	38333482
chr1	38333985	38334899
chr1	38336629	38337493
chr1	38348320	38349216
chr1	38353099	38354010
chr1	38358456	38359380
chr1	38368861	38369687
chr1	38384474	38385236
chr1	38393327	38393962
chr1	38410251	38411062
chr1	38417042	38417845
chr1	38418040	38418933
chr1	38428787	38429698
chr1	38438151	38439040
chr1	38446069	38446928
